006000026001060918001   5383     1    N 20007332070BCBAABCBACBCDBCCCDCDCBBCAACDCBDDCCCBBBCCA*AABDCCDCCBCBCBDBBC*CB*DCDCDDDBACDAABCCBDB*ADADDDABBAABDCDA
006000027001060918001   5383     1    N 20007338070BDCCDCBBBABCADCACCBCCADDBCBDDBDDCADDDCCBAAABBCDCDCCCCBBAABACCBDCCCDDBDADBABADBCCCCBAADADDCBBBAABADAB
006000028001060918001   5383     1    N 20007334070ACCCABABAACDBDDBCBCDDDACDCDAAADDCCCBBBCCAADADAAAABCCCBBDCBACCDAAACDBDBDBDADBDBCCDBBBADBDBBDBBDAADDAA
006000029001060918001   5383     1    N 20007335070BBCBCBCBDCACBB DCBCACDADCBDAABDDCDCBCBCCCBDBDACBDABBCBABBBBCCCDCABDBDBDBDBCBABCCDBBBADBDABDBBAABDDAA
006000030001060918001   5383     1    N 20007323070BBBCBDABCDBCADBCABBCCBBBCCBBCBAAABCADBCBBCBBCBADCBDBAB BABADBCABCBCBAACBCCCBABADBBAADDCCACCBDDDBABDA
006000031001060918001   5383     1    N 20007308070BCCAAACBDCADBDDDCBCDCDACBABAABDDDCBBCCCCBACCDAAADBBBBBBBBBADCBDDCCBCDBDADADBABCCADBAADDDDBDBCCABDCAB
006000032001060918001   5383     1    N 20007304070BD AAAAB     C BCB DDDDDCCDADADDC CD BCAA D    A   BCBBBCCB CDBABDD DADBDDBB BCCDB B D DD DBB CBDDAA
006000033001060918001   5383     1    N 20007312070BADBADBBBADDDDDADBADAAABDBBAABBCCCAADBBCBCACADADDD BCBDBBBADCACCACCADBBBBBDAABCDABABACBDACDBAABAADAA
006000034001060918001   5383     1    N 20007315070BCBACAABACACB      DBBADCCBADBDDCABBCBACABDCBABADCCCCBBBCBBCCBDBACDDDBDBDBDABBCCCBABADBDABDBBAAADDAA
006000035001060918001   5383     1    N 20007244070BCBCCBCAABADACBAACDADADCCBDDABDDCACBDBBDBADBAACBDCDBCCBBAB AACBCADCBDBDBDCCBCBCCAABBADADDBDBBDCBDAAD
006000036001060918001   5383     1    N 20007275070BBA DDA*BBBCDDDDCBBDDDADCBDAAADDCCCBBBBDBBBCCCCAACAACBBBB*DDDDAAAADDDDDBBBDBBBBCDBBBADBDDBBBBBAAADCA
006000037001060918001   5383     1    N 20007261070BCD     B       CB DDBADCABAAACDCBCBCDCCADADCDCBDDBABBBBBBDBBDABDCCAABDBDBDBBDCCDBABADCDABDBCCAADCBA
006000038001060918001   5383     1    N 20007262070BDCABCABDABCCDDDCBCABBBDCACAADDDCACBCBCBBDDCAACADCCCCBCAABBCCCBCCCDADBDBDBDBBBACCBABADBDABDBBDABDDDA
006000039001060918001   5383     1    N 20007291070    A                      AA D  DDDDBABCCBABDABDCCBCBBBDBBBCBBCACDBDBCBBBDDABACCBABBDCDABDBBCDCDDAA
006000040001060918001   5383     1    N 20007296070CCBACCABABBCCDCAABADDBADCBAAADAABCCBABCCADDCCDBBD DBCCBADBBCCB CACDCDBDBD DBBBCCDB BADADBBDBBAAADDDA
006000041001060918001   5383     1    N 20007282070BBCCCAABACBCBCDCCBBCDBADDDCCAADDCDBBCAAACDDCADCBDCACCBBBABADABBDACADDBDBDADBABBCDBBBADBDAADBCAAAADBA
006000042001060918001   5383     1    N 20007300070    A      C      C   B   AACBDDCD BDBCCA DDBA AD BCCBBBABBCCBDCAAADDDDBDBCBABCCBDBBADBDACDABCABDDDA
006000043001060918001   5383     1    N 20007302070BBCAAAABBCAC D BCBCCDCADCDBACADDCCBBCBCCAADDCABADCACCBBBABDCCBBCBADBDBABDBDADDACBBBBADBDABCBBDAADDCA
006000044001060918001   5383     1    N 20007288070B BDABCBBCACBD DCBCDBDADCCDAAADDBABBABCCABDACAACDCDBCBBBABDCCABAACDBDBDBDBCDABCCDBBBADBDABDBBAABDDAA
006000045001060918001   5383     1    N 20007242070CCAABDABDBBAABDACBBADBADCCBAAADDCCCBDACCBABBDAAADBBBCBBBDDBBCCBBBAADDBDBDBDADDCCDBDDADADDADBBBABDDAA
006000046001060918001   5383     1    N 20007240070BCDABDABBDBDCBBDCCADBCADDDCAAADDCABBDBBCADDCABCDBAABDCABBBCDABCDCBABCDBCBCDABCDCBABCDCBABCDCBBAABCDA
006000047001060918001   5383     1    N 20007252070    A  B C A   C    DBDCBABAABDDC  BCBACCBACBA  D BCC  B BDBAACBACCAAAB C AABBCCDBBCADADDABBCAC ADCB
006000048001060918001   5383     1    N 20007218070DDB A               BBBDBBBBAADBCBDAAABBCCDBBBA*DCDBBBBAADCADDDCCCBBBBCADBBADBCDCDABAAAABBBCCBBBB AA
006000049001060918001   5383     1    N 20007220070ABBADBADCDDBABDAAACCABACDCDACACDBCCAAAABCDCAACDABDBBAAAAABCDBDBDCDDDDCADABDDBCCBCBDBBCCDDDBDBCBACCCC
006000050001060918001   5383     1    N 20007247070D  AA ABBCBCB  DCBCADBADDCAAABDDCACBCBCCABDACACADADBCBBBABBCCB CADD DBDBDBCBDBACBBABADDDBBDBBDAADDAA
006000051001060918001   5383     1    N 20007237070DDAAB               DDBCDCDDCBDDDCADDDDDCCDABDDADCCDCBCBABBDBCAACCDDDACADACAABDCBCBBBDCDBBDBCDCBDDAA
006000052001060918001   5383     1    N 20007216070DA AC  B        C   BABD BCADDACA DADABADADACA CADDBCB BCBDDADCBACCBDBDBDDDBABCCBBABADADABABCDABDDAA
006000053001060918001   5383     1    N 20007234070BCCBBCABACCCACBAAABCCBBCBABDDAADBABBDDCBDCACDBDCABDCCBCBABBBCBCACCCDBBDABADADBCCDBAAADCCDBCBCDCAACDD
006000054001060918001   5383     1    N 20007215070BACADAABBCD BDCDCBBDBBACCDBAABDDDCCBCBCABDBDAABBACDCCBBBABDDCCBAACCCBBDBDCDACBCCCBBBADBDABBBCCABACAA
006000055001060918001   5383     1    N 20007233070 B AB ABBDA  DDDCB DDB D ABAADDDC  ACBACC  C D AAB  CBBA DCDCBACCD BDBDBDDDDABCCBBBBADCDABABBAABDDCA
006000056001060918001   5383     1    N 20007229070CCCAAABBBDDDCCCACBACDABDCABAABDDAADBBDDDBAACCBBADACCDBBBABDBCACACCABDADBDCBABBACDCABADADABCBCADAABAA
006000057001060918001   5383     1    N 20007199070DBBACBCBADBCACBDACBCCBDDDDBAABDDCDBBDADBCADCDAACACCCCBBAABAABACCBACADBCBDBCBCBCCBDBBADDDBBDBADAADDCA
006000058001060918001   5383     1    N 20007195070DABDADBBACBBADDBABBBBBBDCCDAADCDCDCCCCDDBCAADBBBDBCCCBBBBBADCABBDDDDDDDBDDBAABACBBBBADCC ADBAACADDCA
006000059001060918001   5383     1    N 20007196070DCDAADAA CBCCCDAABCA BABCAAAADDDCACBCBCAABDBCCBADBDBCBBBABBDCBDAADDBDBDBDACAADCCBBBBADCDABDBBAAADDAA
006000060001060918001   5383     1    N 20007205070CBDCCDBBBBCCCBBAACCCAAADBABCADCDCCCBDBCABDACBCBBC AAABBDDCDACCBCCCBDBBDABBAADBCADCABDACCDBABBDACADDD
006000061001060918001   5383     1    N 20007191070BCCADBABDAACCDABCDBDBCACBDBAADCBCDCBCABCCADBBCDCDADACCCADBDBDCBACCBCACDADCBBCBCCAAADCBCACBCDBCDB    
006000062001060918001   5383     1    N 20007188070 B D                 BBA   C       AA               DB BDB  A AACCD BBCC   AADAD   D    ADBBDA  ADBD
006000063001060918001   5383     1    N 20007184070BB AAB   B   C DC C CBADDCDAAADDCCCB BCCABDCC   DDACCBCAABACCA BAACBDBDBDDDAABACABBBADBDABDBBDAADDAA
006000064001060918001   5383     1    N 20007212070AAAABAACBCBDCBBBBBBCCCCDDDDDDDDDDDCCABBBBBBBBBBBBBDDCCBBDBCDCAACAADDDCDBCADDABCBBBBBADCDABDBCDBBDDDD
006000065001060918001   5383     1    N 20007204070BBBAAABBCCBAACBBCDDDDBADCABDABDDBCABCCBDBCAAACDBDCDBABBBABDDAABBCCAADBCBDBBAABCCDBBAAACDDCBBCDCBADDA
006000066001060918001   5383     1    N 20007182070CDBADABBAB*CACABCDCBAACDBABAAADDACBBDDACBAABDCBADBCCCBAABDDAACCBCADBACBAADABADCCBBDADCDAABCBCBADACAD
006000067001060918001   5383     1    N 20007464070B  BC    DA     CBCCDDACCBBAABDDCCBBCBC BBDA   AD  BCBBBBBB A DCAA  DBDBB BBAB*C  BBADBD  DBBD AADAA
006000068001060918001   5383     1    N 20007469070BADAABABBCDCBDDDCBBDBBADCABAAACDCBCBBCABBCDBDBCADCBBCBBBABBDCBBCCADBDBDBABDBABCCBCABADADBBBBCAABDDAA
006000069001060918001   5383     1    N 20007452070BD C C   ACB A AACD BBABAABDAACACBCCDCC CACBDDBAAAACCBBBDBBDCBBCCBDDB DABABAADCCBBBDBDBDABDBCBCCACAA
006000070001060918001   5383     1    N 20007429070B              B BC DBBABDCAABDDCBBBCACAADCAABCDDBDCCBBABBAACBBDBCDBDBDBDCDAAB C BABB  DB  B  A DD A
006000071001060918001   5383     1    N 20007412070BBCAAAABAAADCDBBCBBDDBCDCBAAAB*DDCBBBBCAADAADDAADD*CCBBBABBCCBCCADDDDBAB DDADBCCBBBBBDBDABDBCDAADDAA
006000072001060918001   5383     1    N 20007432070BCBDBBADBABBACCCACCDBCDBACACABCDCACAAABDCCDBACCCABACCCBBDBBDCBBCBCADDBCB*ABACDDABCDBABCDACCBCAABADBA
006000073001060918001   5383     1    N 20007414070CCDCADBDBABBCDBBCBDDBBACBBBAADDDCCCABBDDCDBADCDCCACBCBABDBABABADACDBBBDACBADBBACBCBCADCDABDBCDAADCDA
006000074001060918001   5383     1    N 20007416070    B          AC CDBD DCBBAABDDCCBBBBC A D CB AD   CC BAB CC  CC  CDBDBB  BAB CDBBBADBD BDBCAC DDAA
006000075001060918001   5383     1    N 20007433070B  AA AC A DBD DCBCDDDADCDAAABDDCBABBDCCBBDCCBBBCDDCCBABCBCCCBBCACDBDBDBDBDDCBACCBABADBDABDBBAAADDAA
006000076001060918001   5383     1    N 20007419070BBBACBABCBACDDDDCDDDDBACCCCAAACDCCCDBCCCBBACDBBBDDCCCBBBBBBBCCCCAADADBCBDDCBBBCCDBBBCDBDABDABACAADAA
006000077001060918001   5383     1    N 20007420070              DBCBADBDACBBBAAADDCBCBCDABACACDACCBDACCBCBADACCBDACCABDBDBDACDABACBBAACCADADABDCACBDBA
006000078001060918001   5383     1    N 20007427070CADDBADBCABCAADDCBCCDBCCACDAABCDBACDCCBAAADBDBDCDDBCCBABDBCDBCBCA*BBADCDBABABDCABBBBAAAAACCBCACBADAD
006000079001060918001   5383     1    N 20007444070C CAA ABBCD    A B DBBBCCABAAACDCAADCBCCAACAACABDCDCCBBB BBDCDB ABCADBDBCBDBABCCCBABADADABDBBCABDDAA
006000080001060918001   5383     1    N 20007424070BB DABDBBC  D  AC   DBADDCAAAADDC CBCBCCACDCCADCDBD DB BDBDDC  ACC DDADBDACBDBDCBBBBADBDABDBCAABDCAA
006000081001060918001   5383     1    N 20007426070BB AB ABB     DACB DCBAD ABAABDDC CBCBCBB           CB BAB AC  ACBDDBCDAD DA BACBB BAD DBDDB CABDCAA
006000082001060918001   5383     1    N 20008170070BCAABDACCACCDDBACBBDDDADCDBACBDDCABBADCCBCCCCABDDBBCCBBBABBCABCBCBDDDBDBDBDBABCCDBBBADADBBDBBDAADDAA
006000083001060918001   5383     1    N 20008176070               DABCDBBADCBCDACCDCDDBABCBCACABDDBBCDACBBCDDBBCACCCAABDBDBDDCBDDCCCCBBADCDDBDBCDCADDCA
006000084001060918001   5383     1    N 20008124070BDCAA AB C      C  ABCADDCDAAADDCACBCBCCBBCBCDDDDDCCCBBBABBCCBC*ABDBDBDBDBDBABCCBBABADBDABDBBDABDDAA
006000085001060918001   5383     1    N 20008171070B  AB          AA  AABCDCBBAAADDCDCBABCCACDBCD AACCC*BBBDBB BBDBBCDDDBDBCDAAABCCDCBBAD DBBDBBD*CACCA
006000086001060918001   5383     1    N 20008127070DBCADCBBCDDCCBDACBBADBCCCABADACDAABBBCABCACACBDDBCCDABBBABDBADCCCCDBAADDDBCADBCCCDBAAAADDAABCBABACDA
006000087001060918001   5383     1    N 20008129070BCDBABABAABDAAAABBADDDBCDCDAABDDCAABCCBDABBADCADBDBBCBDBADDDCCDACCDBDDDBAACADBCCBCABADADABACCACBACDB
006000088001060918001   5383     1    N 20008151070BBBCABACACDCBDCCCDCCDBACCBBAAADDCDCBCBCCBDABDABABBBBBBABDBCABADC*DCDDDDADAC***CCDBBDADBDABDBCACADCCA
006000089001060918001   5383     1    N 20008138070   BC BCBDDDDBBD  CD BABCADD*DDDCD B DB ACDDDACAD  BCCBBBBDDDADBADBDABAAD CDABCCBBABADBDDBABCDADDCAA
006000090001060918001   5383     1    N 20008150070BC  B B  A  D C    ADBCBBBBAAADD CCBDBBCDDCDABDCCCBCCCBAABBBBBA CCADD CBD B BBCC BBBADCCAADB AC DDAA
006000091001060918001   5383     1    N 20008148070B BAAAAB            BBADCBAAABDDCBDBCBBCAADAA  ADB  CB BABDDC  CCDCDDBDBDCDDADACDBBBBD DABDBCDADDD A
006000092001060918001   5383     1    N 20008140070BACDAAACDBADCCBDCDAABDADDBBAABDDCACBCBCCABDDCDBBDCBBCBBBBBADCBCCABDADBDBDAAAABCCBBABADDDABDACAAADDAA
006000093001060918001   5383     1    N 20008122070BDBBAABCCCA ADCCCDCDDACDBACAABDDCCBBBAABBCDADBCBDCBCCBBCABBBCC CCABADBDBDDBAAB CDDBBADDDBBABBDAADDAA
006000094001060918001   5383     1    N 20008160070BBBAAAABAABACDAAAAAABBADDCAADACDCDCBCBCCBCDBBDBBDACACBABABBCCBBCACDBDBDBDBDADBDCDBBBADADBBBBBAAADBAA
006000095001060918001   5383     1    N 20008161070CCCAA ABDBDCDDDDCACDCBADCBDAAADDBCCBCBCCACBCCC ADBACCCBBCBBCCCBBADDDDBDBABDBABCCBCBBADADBBDBBDAADDAA
006000096001060918001   5383     1    N 20008164070DCCD           DA    ABDBBDDDDDDD CDCAB  C       CBCCCBADBADCDA  D  DC BDCBAB            BBB A   CCA
006000097001060918001   5383     1    N 20008062070BBCCBCAAAD          BDC CBDAADDCCCCDDDCADCACCCC ACCBCBBBABBDDBCCACDADBABDADAABCCBDABADBDADDBAAAADDAA
006000098001060918001   5383     1    N 20008063070BCCAAACBBCDDDADDCBCDDBABCDBAABDDCCCDCBAABBDBCDACDCCBCBBBDBDCCACCABABDBDBDBDAABACABBBADBDABDBBAAADDAA
006000099001060918001   5383     1    N 20008069070BBCDBADBCADABCBBABBACBCCBABADDDDBCBBCCBBCDBCACCADAABBABBABDDBBCACDDCADCACBAAADCCBCADDCCCADDBADCAADCB
006000100001060918001   5383     1    N 20008071070BCCAABCCDAACBDBCBDBBCAADCBCAAADDCCDBBBCBCADAADCABBBBCBADDBBDACDCCCDBDADACCCBABCCDCBBADBDDBDBCBCBDABA
006000101001060918001   5383     1    N 20008080070B CAAAAB CA BD ACBC DBADBABAABCDC CBCAA CADCBD CA BCCBBBBBBACBBCDDDBDBDBDBDDDBCC BBBADCDBBDBCDDBDDAA
006000102001060918001   5383     1    N 20008091070BCCAAACBBCADBDDDCBCDBBADCBDAAADDCCBBCBCABADADBABDBCCCBBBABACABBCBABDDBBBDADBABCCBDBBCDDDCBDBBAAADDAA
006000103001060918001   5383     1    N 20008093070BCDAADABBCDA D DC CDDBACDBDAABDDCDCBCBCCABBBCDBADCDCCBBBABDCCBD ABDDDBDBDBDBDCCCDBBBADBDACDBBAAADDAA
006000104001060918001   5383     1    N 20008097070BBAAAABBAABBDDDDCCCADBDDCBDAABDDCDDBDBAABCDCDBDAACDBCBBBABACCDBABCDDDADBDACCABCCDBABADDDABABCAAADDAA
006000105001060918001   5383     1    N 20008101070BBCBACDADDBBCAAAC   BBADCABAADDDCBABCBACCDACDDCBDDADDBCBABCDBBBCCCCBDCDDDBCAABCCDBBBDDDDDABBCCAADCCA
006000106001060918001   5383     1    N 20008105070B   A AB   C      CBBBADD  AA DDC   ABCACB C   A    CBBB BACCA CABCBDBDBD D ABCCDBBBADBDA DAB ABDDAA
006000107001060918001   5383     1    N 20008104070B  AA A  CB    B   DBCADCCDAABADC CBABCCBBDACCBADBDBCCABCBBCCBDCACDADBDBDCDAACCCDDBBDDBDDBDBBDAADDAA
006000108001060918001   5383     1    N 20008074070ACBBDCBACBCACBDABDABCCBACBCBACDBCBACDBCACDBACCDBCAABABCBCABCACDBCBACBACABACABCACDBDABACDABCBCBABCADA
006000109001060918001   5383     1    N 20008056070CBBCADBACCBACBABCBCACBCDDBBDACCDCB      CBCAACCDBCBCCCABADBBCCAACDDBDADDBBCDADACDBDBBAADACDBDACDAABA
006000110001060918001   5383     1    N 20008060070BDC B ABBC   C  C CDCBADDCDAABDDCBCBDBCAAADCCDBADBD CBBBBBBCABCCADABDBDBDBCBABCCCBBBADBDBBCBB AB   A
006000111001060918001   5383     1    N 20008030070BCDCDBADDCBCCBBBCBBD B DCBAAABADCDCBDABACABACAABCCCBCBCBABBDCBCACCDCDACBCACDABCDBBDDADADAADACACCDDCB
006000112001060918001   5383     1    N 20008037070CCBDDDADDB BBABBCBCDCAACBABDDADDADDCABBDBCCACDBAD AACBABBDBDAACCCDCBBADADADBC*DCBCACABC*ADDBCABBDC*A
006000113001060918001   5383     1    N 20008027070BDBDDCDBCBCACBBAADABAAADDCDDDACADDCBAAAABACBCBDDADDDCCBBABABDAABCABBBACABCBADDCCAAABAAACAADBCACBAADD
006000114001060918001   5383     1    N 20008048070BBCAAAABAAACADDACBCCBBADCDDAAADCCDCBCBCCABDDBDBADBDBCBBBABBCABACABDDDBDBDBCAABACBBABADBDABDBBDAADDAA
006000115001060918001   5383     1    N 20008036070CCBABBABBDDDACBACBCADBACBABDDADDCDCBCDADACDCCADADCCADCBBDBBDCCBBCADBBABADDDBABACBCBBADBDABABBACBADCD
006000116001060918001   5383     1    N 20008057070AAAABBBBCCCCDDDDABBBADADDCBAAADDCDBBBACCCADABADABDBBCBDBABADCBBCBDDDDBDBDBDADDCCDBBBADBDDBDBBCAADDCA
006000117001060918001   5383     1    N 20008021070B  AD  B D     DCBAA  CDD    DC                   ABAB    A C ABC   BA ADCBADDCDADABABADACDBCADBADCC
006000118001060918001   5383     1    N 20008022070BDBDADDD C  B DDCDCDDBADCBBAAADDCCBBCBCCAADCADCADCBCCCBBABBDCABCADCBDBDCDACDABCCDAABADCDDBDBBDBADDCA
006000119001060918001   5383     1    N 20008017070BDCAAAAAADACBDDACBCDDBACBDBDAADDCCCBCBAABACCBDCCDCCBCBABBBBACABCABCDDADADDCAABCCDBBBADDCDBCBBCCBDDAB
006000120001060918001   5383     1    N 20008002070BDCAABACBCCDBDDDCBCDDBACCCCAAACD*CBBCBCCCBDACDCADDBBCBBBDBADCADACDDDDBDBDBCABBCCCBBBADADBADBBDAAADAA
006000121001060918001   5383     1    N 20008001070BBCDDBCBBDB        DDCDDCCBAACDDDACBCBCCBAACCCCBDBCBCBCBCBCBCBCBCBD*DBDDDDDBBBCCDBABADBDDBDBDBBBADAA
006000122001060918001   5383     1    N 20007999070ABDCBCAAACCCCCCACACBBBACCADACDDDCBCBDDDAACACABAACCBCACCBDBDBCBCABACBBADADBBADBCCABADADACACBBCACAABDB
006000123001060918001   5383     1    N 20007989070BCDAABABBCADBDBBCBCDDDACCC*AABDDCBBBCDCAABACCDCDDCCBCBBBABCCCADAAADDDADADADBABACDBBBADBDBBDBCBAADDDA
006000124001060918001   5383     1    N 20007991070BCCAAAABBCDDCDDDCBCDBBADDDCAABDDCACBCBCCACCCDDABABABCBBBABDCDBBBADDDDADBDBDBABCCDBBBADBDDBDBCAAADDCA
006000125001060918001   5383     1    N 20007986070BCCAABABBCDDCCDDCBBACBDCCBBAABCDCABBBBCABADDCDBCACDCCBBBCBBCCBBBCDACDBDBADDDABCCDBABBDCDABDBCDCBADAA
006000126001060918001   5383     1    N 20007985070BDDBCCBBDABDCACBCBCDDBCBBABAABADCDDAABBDACACDBBBCCCCDBDBABACCBCBCADDAADAADCBBCCBABDBBACDABDCACAACBAA
006000127001060918001   5383     1    N 20007980070B DAA AB CD BDDACBCDDDADDBDAAADDC BBCBCAA DCCDCDDCCCCCBB BB CBBABBDADBDBD DA BAC BBBADAD BDAB DADDCA
006000128001060918001   5383     1    N 20007964070BCDCABABDCADBADACDBCADACDABDABDDCCABDADCAA        CBCBABCBDBC D  CDBBCDBDCBACDCCDCB ADCDABDBCA AA*A 
006000129001060918001   5383     1    N 20007968070BA AAADB A CCA DCBC DBDDCBDAABDDCDCBCBCCADDADABACBDCCBBBABBDCBBCBADDDBDBDCCBDBCCDBABADADDADBBDAADDAA
006000130001060918001   5383     1    N 20007935070CBACCDBADBCAACCBBAABBACCDCCADBCDCDCDCABACAAACBDCCCCBCCABBBDD   BBCBDBAAADBDDABCCBCBBDBADAADCBDDBA AA
006000131001060918001   5383     1    N 20007936070B   DB   B   D C B BDBADCADAABDDCBCBCBADBBDA A AD DCCBBBABACCACCABDADDDBDADBBBACBBBBADBDAADABAAADDAA
006000132001060918001   5383     1    N 20007933070BDBADCBBAAACABABCDADBBACDBBCDACDCBBBCABADCBBABADBAACCBCCABBDCBBCCCADDBDAAADAABCCCAABADCCABDBCCACAABA
006000133001060918001   5383     1    N 20007932070BADAABADACACACBDC CABBBDDCCACDDDCCBBCBABCBDCBDBADACACBBBABDACBBDBBDDDBDBDBDBABCCCBBBADADBBDBCAAADDAA
006000134001060918001   5383     1    N 20007960070BCCAAAACDCDAADDAABBBDBACDACDDADDCDCDCAAABDDCCCBDDACCBBBADBCBCBD*CACBDDDB*BDCABCCBBBDBBCDCDDDDDDDDDDD
006000135001060918001   5383     1    N 20007958070BCBCACAAAAACACDADACDCBADCBBAABDDCCBBDBCDCAABCDCADBBDCBBBABADADAABDABDBDBDBDAABACDBBBADCDABDBBDAADDAA
006000136001060918001   5383     1    N 20007956070BACABCADBCACADBACBCDBDADCBDACADDCBACDBBCBDCCDBCADBABCBBBABBDCBCDACDCDBDBDBDDABCCBDBBADADACBBCACADCAA
006000137001060918001   5383     1    N 20007954070DDDDDCACDAAAACCBABBACACCCBBAADDCBBCCBBAAADDCCCDCAAABDBBCADDBAABADACCACAABACAABBDDCDDDBACA*CCCBBAADBB
006000138001060918001   5383     1    N 20007951070B  BA AB           AABCDBBDCAADD DBBCBACBADC BBADCC CB A BCDCD C    DA BD BAABCCDBBBADBDABDBBACC A A
006000139001060918001   5383     1    N 20007949070BAAAADBBAAADDDBBCBCDBDADDBDAAADACBCBCBBDBCDDCBBADCBBCBBBABBCCACCABDADBDBDBDBDDCCDBBBADDDBBDBBBCADDAA
006000140001060918001   5383     1    N 20007945070B D ADDBB  DBD ACBCDDBDDCAAACADDC CBCBCCBA ABDAADBCBCBABCBDAC BAABDDDBDBDBCACBCCDBBBADADDBDBBDABDDDA
